,x1,x2,x3,x4,x5,class
95,-0.04450060224595372,-0.0414955790312309,-0.04905230005825496,0.021535361961718482,0.1253699474244077,0
96,-0.031770636834599034,-0.03868236858174159,-0.03176345661716466,0.0075285833350966416,-0.01939760600273493,0
97,0.0369121680522739,-0.009282992162445014,0.06059907044110451,0.06617288753240348,0.0034724655335301186,0
98,-0.03156709572978302,-0.03140792113807743,-0.07672640508592746,0.07531219512717344,0.042859306999542594,0
99,-0.028747588034235442,-0.021331004020055003,-0.013599187253287405,-0.008515828560063471,-0.05632812447860632,0
100,-0.02748961129445016,-0.04179648444668983,-0.05306952645471649,0.044965534075160254,0.09074997957477204,0
101,-0.026498647434423452,-0.04599190404107721,-0.03726959014954506,0.007000364754446223,0.04219991174845516,0
102,-0.02080318020657771,-0.02884543545547805,-0.025156285528065505,0.020741933076031626,-0.014339378044686312,0
103,-0.013937480431889292,-0.023681854386122823,0.005219238926169063,-0.01593673063708165,-0.07382873991385028,0
104,-0.01658888988790929,-0.03178171550869575,-0.022872721549937435,0.017815643231135117,-0.023802993693730637,0
105,-0.07889208696441473,0.05829202006394543,-0.021615200185925314,-0.0014416376472685928,-0.025190941300197056,0
106,-0.014541298800162352,-0.02452131431305808,0.0053661606323267665,-0.01563273056914071,-0.06495125174446631,0
107,-0.06927991425482431,-0.028191538534635217,-0.08611717455511592,0.020825629387632567,0.12916795648086676,0
108,-0.026202693077812273,0.0023831056578752946,0.001049849832553898,-0.013749530079488703,-0.0542872454368846,0
109,-0.014719688256623566,-0.027747530405543838,-0.0035314501323158334,-0.012084101899780061,-0.04305599039695419,0
110,-0.0380805167189512,-0.02836276200236894,-0.053327569321384875,0.006673330721741778,-0.016399522377081113,0
111,-0.03889771018378945,0.02867126423045988,0.00968056622440095,-0.02052513330793787,-0.09143982268580246,0
112,-0.00941525583020046,-0.03248439420229165,0.019723741733152993,-0.020704748319896545,-0.05402544069736937,0
113,-0.020834192484864223,-0.029942636680088633,-0.004056007021698726,-0.006228125697320343,-0.04686579651651845,0
114,-0.0168986365494119,-0.027641940348132596,0.003879751242428182,-0.01617093004069675,-0.06385321126814592,0
115,-0.1484820473196349,0.21580176968819018,0.007793284734004636,-0.026981158130363038,0.12276018849198274,0
116,-0.026887923415855823,-0.02773660851792527,-0.02589328326617304,0.011210084199313377,-0.03865390975759413,0
117,-0.02342106506485036,-0.02503006426255682,-0.008856486205708645,-0.011437309827360801,-0.06899260100728173,0
118,-0.020437758866727967,-0.04268368504601089,-0.005004026230460981,-0.020992496079334098,-0.05020246880031228,0
119,-0.01634326335203321,-0.02533575219132691,0.0012153891016618585,-0.018518462642009355,-0.06463047484108685,0
120,-0.042811132375280475,-0.012741462161918765,-0.06520184807814806,0.05159216253819767,-0.02398869919928684,0
121,-0.37917622211374113,0.8128363896410102,0.07108382330070973,-0.019570996127135164,0.021211205245571966,0
122,-0.03241956359878731,-0.03634821695003405,-0.020921484908514577,-0.017973642903471095,0.05247175166787461,0
123,-0.3463640127296991,0.7610679394587174,0.09196196914188076,-0.028684762467999756,-0.014364897788035182,0
124,-0.03575948780904207,-0.0239721504522686,-0.044940403880415064,0.03806309446303928,-0.018240583406042777,0
125,-0.06643478617137571,-0.035500404330491175,-0.040549581977198525,-0.02345220608287497,0.2428269129029984,0
126,-0.02068454388115734,-0.04724774911608535,0.0014314272510205326,-0.020583357708957837,0.0591710717653324,0
127,-0.03874239489739973,0.002419618176834214,-0.03917209914859793,0.01430662275734853,-0.1352496239244819,0
128,-0.1369660998906838,0.2102265309486234,0.018715481391412627,-0.0300018871724645,0.06227796371736268,0
129,-0.12312742998580599,0.15745600696725306,-0.046309324922553255,0.021532499377479523,0.032757465826457846,0
130,-0.14456146612980084,0.2793910130941219,0.02949898700610179,-0.017639604296206295,-0.029306387532161984,0
131,-0.04495915850715033,-0.027922497266859587,-0.061739513304878875,0.03972449610381912,0.08378293401233723,0
132,-0.016198589635509388,-0.022149165068057267,0.005639774662263557,-0.01651078281562596,-0.06881088753408018,0
133,-0.04252495515357355,-0.0306490410970387,-0.0668605754257916,0.023145272504948723,-0.012047561223780028,0
134,-0.02365893376047934,-0.023574115696479065,-0.02107360138732385,0.0060353756562125625,-0.08834149230674014,0
135,-0.2895133562542055,0.5641547253448678,0.022066036221931342,-0.005724017423433971,0.020301142612154537,0
136,-0.3463640127296991,0.7610679394587174,0.09196196914188076,-0.028684762467999756,-0.014364897788035182,0
137,-0.032503253018425764,-0.02229583222604932,0.0012208908105850913,-0.03256306543341206,0.06428998720119009,0
138,-0.2705639459411383,0.5325858469242696,0.03174750404779274,-0.008063406048564144,0.008643978326602958,0
139,-0.2686990938069008,0.567071692069099,0.059955250607164355,-0.02348117833913036,-0.012837846273732979,0
140,-0.03325002996413438,-0.03834352857426182,-0.09441603013271822,0.09957095913243665,0.08043615291722409,0
141,-0.012116301128358927,-0.03617976217951681,0.017401538219926516,-0.024217550021747986,-0.05443572811978603,0
142,-0.03220470539488516,-0.029299875206716397,-0.06525425049744193,0.06645446117207603,0.05124772381219941,0
143,-0.01322916716117441,-0.02024544291259174,0.005902397907137646,-0.01570179913049765,-0.06743611636929185,0
144,-0.03504887463934329,-0.05094146163813366,-0.06296903027541252,0.029137933276070865,0.004570730483234232,0
145,-0.02250095692862652,-0.04996228268066415,-0.02710916208204391,0.0022009560662106416,-0.00563473056375585,0
146,-0.028702639937860257,-0.04127392505016499,-0.020083727401167522,-0.012347369256376427,0.028148181681873857,0
147,-0.013213043660721924,-0.021417870143528656,0.0032963971312518874,-0.013228210853531167,-0.058261526764512676,0
148,-0.00992480475670841,-0.022745806048296367,0.010233284578443172,-0.01688237920960421,-0.06549549406994296,0
149,-0.037172891534076595,-0.024613827896452292,-0.03820183311289177,-0.005190504554366048,-0.0774947689558283,0
150,-0.022985072992386557,-0.011652212251917394,-0.011800145969985684,-0.0031962710592819393,-0.09730735790613167,0
151,-0.05879910629329052,-0.017265638295153762,-0.043316548841982404,-0.011665384347398514,0.09098627946052694,0
152,-0.010856941687264674,-0.02584503851634054,0.010250864423613707,-0.017402374992895014,-0.06687960560535726,0
153,-0.01863557046174324,-0.020963773540043886,-0.0004559304991137976,-0.013821294812677137,-0.0844348540073175,0
154,-0.009962906031914586,-0.022394630298678875,0.010436549353826798,-0.01717374541583088,-0.06447645515936502,0
155,-0.03844118733096969,-0.0020016158227494038,-0.02536700023154911,-0.0008294354418312388,-0.13338918392452123,0
156,-0.018609892909486937,-0.03085635585027567,-0.002095214548111805,-0.017056186255958936,-0.06248344035732549,0
157,-0.12044679483876564,0.20071959120070187,0.003554122604112769,-0.009376363545827979,-0.018994640073311624,0
158,-0.03328462002182212,-0.025487199319864373,-0.040428648758696166,0.006362925156393285,-0.003101312455740577,0
159,-0.04307444255325319,-0.03267889845473561,-0.046151218460123836,-0.012459127511264202,-0.05269891467415913,0
160,-0.03508282479202769,-0.02582817619967394,-0.02888316416250105,0.015232042407681457,-0.03485393378629728,0
161,-0.01146558101282728,-0.03075790990843414,0.003388898933724444,-0.018157679739613967,-0.042503435302498366,0
162,-0.010471361620934953,-0.023130697422706223,0.009334020506312558,-0.016973054004819504,-0.0634919935173133,0
163,-0.09134262714658885,0.09574798867645895,-0.009437402426652001,-0.012580348789233076,0.08275837121870235,0
164,-0.059241562942489584,-0.01571290435445907,-0.05239962813082792,-0.00954115438994444,0.02960551800327529,0
165,-0.03528451808389382,-0.012655741400689837,-0.027757758646718173,0.0013153271463567466,-0.05880898654958564,0
166,-0.023194186820389838,-0.030593589679012174,-0.009085822395655052,-0.010260503387507716,-0.0798615941763533,0
167,-0.020661074969800998,-0.038522044326849164,-0.022291181689224056,0.013937863264227374,-0.016849223500512135,0
168,-0.014021296362663213,-0.03353316811360371,-0.0069791520811805004,-0.005127016935326588,-0.03636266458385966,0
169,-0.015746860006308733,-0.021474934493481018,0.004593442544228387,-0.015826023270858545,-0.07325059564553056,0
170,-0.0749630277749339,0.07686535885566054,-0.03728834856141462,0.016697615012498696,-0.012763711775596326,0
171,-0.03847748958617239,-0.037933616562936825,-0.04693045667827041,0.005815769642952292,0.0481741889033636,0
172,-0.010879206204701333,-0.03310187143650707,-0.024801745814924666,0.022635953053019797,-0.01999785991416079,0
173,-0.04312615019960038,-0.01487693636901047,-0.02198995149612706,-0.000145139501934679,-0.03359188259084456,0
174,-0.04864009316537669,0.03803986550668936,-0.000333091079732661,-0.006382117156274725,-0.030704003745010432,0
175,-0.02994035250857982,-0.009272839053404577,-0.012216412873186961,-0.01045612022871107,-0.11784587533092353,0
176,-0.03488727208566796,-0.010020878268095692,-0.02641275027606485,0.002433627366796393,-0.08227382295824684,0
177,-0.02036308826805396,-0.04229178971396905,-0.04403185991706305,0.020478359672714167,-0.032321231110083025,0
178,-0.024689344466431392,-0.043764201338062095,-0.032010511377937464,0.031503381577956284,0.02141437360823483,0
179,-0.02994774723249281,-0.0260322271574215,0.0001708177482628554,-0.03084893673123608,0.06991743715743333,0
180,-0.037207535518212466,-0.006460049498260981,-0.020809757455430587,-0.003961929638944853,-0.13268071413517646,0
181,-0.057758749972516635,0.016757895280094214,-0.046507284130751614,-0.0022965106416171052,-0.02458299535872879,0
182,-0.15416670192619134,0.27912274906305856,0.006172311470643685,-0.00687240109472658,-0.015945251138048514,0
183,-0.017086723341848135,-0.03968094895509404,-0.026558986523356188,0.031020870985904555,0.006639124025054457,0
184,-0.00796835839248363,-0.0430133676822711,0.013003090763402527,-0.01938138153573288,-0.03567019127455482,0
185,-0.055250879788642016,-0.024807512843921162,-0.09467755144455725,0.03866995836802993,0.02750083704834284,0
186,-0.028062294108821613,-0.04589317565499638,-0.03693733442314191,0.0026556787982921415,-0.024563134992828858,0
187,-0.21986595045540724,0.4145824948655895,0.003359727121361404,0.0009912743360753213,0.003995783609561111,0
188,-0.12335214570540966,0.15648289654834366,0.0007800916658817638,-0.030538187154178102,0.12317313967353989,0
189,-0.045855109694262625,0.023455947202183105,-0.01919926940052228,0.008073954446585683,-0.027746928375554532,0
190,-0.31492822713328394,0.5972731074765205,-0.072098791101703,0.14826776708851339,0.19622423483470755,0
191,-0.02264163524865751,-0.028070070128008336,-0.002273760510101484,-0.017545072098232608,-0.012311241540419635,1
192,-0.057826317470259646,-0.06539797463453054,-0.09970474535322905,0.04297804667305882,0.17856415009233217,0
193,-0.27358837953349074,0.5484080895825106,0.038072581111434585,-0.018470900349946404,-0.04346495176875298,0
194,-0.03868256372064332,-0.031466272993457896,-0.07591618705801471,0.028197166649397087,0.0343464878230035,0
195,-0.013596468981098888,-0.02280531488045916,0.009676683020653665,-0.02067606684689815,-0.06817906806907122,0
196,-0.016241135859530482,-0.03944912153504122,0.006222063686897365,-0.004269314146008313,-0.024065559757137457,0
197,-0.19799633703102565,0.3657639301668689,0.008225013169963002,-0.011830418711278464,-0.003065527387465886,0
198,-0.00692561082372224,-0.034194031455376375,0.021017246188690032,-0.017973487144917748,-0.04063477919067948,0
199,-0.018468530450610605,-0.01363931083547704,0.00748957961536028,-0.02086949185276936,-0.0680236811542261,0
200,-0.015495495380732867,-0.03684649589116677,0.007736993821556464,-0.02493154276665294,-0.01735516746291561,0
201,-0.007224597249392761,-0.043386948489238845,0.014331804898887692,-0.009415344698686543,-0.023183513358426305,0
202,-0.03208859856043729,-0.01917173457681247,-0.017586311613932915,-0.010471291388238706,-0.08607489941105612,0
203,-0.19218334033575477,0.27069637704827815,-0.07420673615239244,0.07489062144669041,0.22212493576180217,0
204,-0.01890047897489091,-0.029389974821406883,-0.030760440042823245,0.01277308143644452,-0.04011323751900944,0
205,-0.06499385593769469,0.04375648474866591,-0.01741036350606535,-0.011524635203437685,0.029353699491941318,0
206,-0.018819167453532012,-0.04103081036755609,-0.031011404839624637,0.02731068202905538,-0.011948070227124364,0
207,-0.3463640127296991,0.7610679394587174,0.09196196914188076,-0.028684762467999756,-0.014364897788035182,0
208,-0.018080095798022496,-0.04036916767476228,-0.02405914129614018,0.002087734263740015,-0.036556825814785754,0
209,-0.05405390979843708,-0.03671908686569173,-0.061072195187193416,0.019345657679601478,0.12302893050030002,0
210,-0.37917622211374113,0.8128363896410102,0.07108382330070973,-0.019570996127135164,0.021211205245571966,0
211,-0.060337863416657554,-0.016764565668384083,-0.047528449401762575,-0.012463987673504208,0.11413669075046666,0
212,-0.015552787313614074,-0.026183452856605092,0.0014440458362159987,-0.012039863648233963,-0.05952860287013796,0
213,-0.1495745431429417,0.2847140628226796,0.04223090061498861,-0.024063478930082646,-0.03316942125473737,0
214,-0.04048468829476502,-0.022562534718354333,-0.06630210456718055,0.04855101570883778,0.029934177883527244,0
215,0.03954307009490291,-0.026224048833866132,-0.001570402907484522,0.16346081461711312,0.029664609337616523,0
216,-0.05401246343828195,-0.02055794932374752,-0.03170222911333201,-0.01086866670808577,0.02579190994005811,0
217,-0.19840729693640144,0.39423693221429035,0.08283506900635466,-0.04076260909161236,0.04345929047243129,0
218,-0.01339249640687111,-0.015590585333865346,-0.0011425066417411745,-0.005490688226760606,-0.10152666590501741,0
219,-0.06346708901162512,0.0077138655906859735,-0.0872563320645628,0.03601734153681473,-0.02326160043981531,0
220,-0.02422476740650007,-0.0010525590318447304,0.004676848678549094,-0.015120148676237968,-0.07296293887645745,0
221,-0.012326807922026157,-0.03920765576782946,0.012690673000423583,-0.0259078581449743,-0.026778719291902658,0
222,-0.019769453574295964,-0.03166892921806843,-0.03332758050976044,0.03649080810781868,0.0015411106055324788,0
223,-0.061101820287966124,0.0301761736257148,-0.03299724145351289,0.0012564643647745113,0.04594952121028179,0
224,-0.10847628321485146,0.1856753698366254,0.030976923777284556,-0.02032054544283072,-0.015796800604936063,0
225,-0.012353562466107684,-0.027655012731468073,0.006446554606726043,-0.01256784711358595,-0.06958865480881002,0
226,-0.03918407091860297,-0.03723713667607428,-0.024904598139400543,-0.017725172358038575,0.07693365653543792,0
227,-0.013084028688800618,-0.031473332810550675,0.021832688399239512,-0.030349419927928906,-0.03393970451352585,0
228,-0.03567334437442173,-0.015434298988941093,-0.027531437807038726,-0.002240260516795183,-0.083068084028049,0
229,-0.12264942627076396,0.18786687122908186,0.020241346604150844,-0.029408326632260468,0.08916676397034483,0
230,-0.032652129191533256,-0.03192508024223561,-0.05461263418136035,0.04104967693669409,0.006502320166594436,0
231,-0.17746929593607477,0.317901099392407,-0.027343534710202056,0.04854570877451552,0.05849201578284102,0
232,-0.012426341122031306,-0.024703223936305852,0.007274570723229261,-0.018099637004021833,-0.06894490246491687,0
233,-0.02384362183032024,-0.04596351498687249,-0.010981270449779479,-0.016821654348864123,0.004115932494656747,0
234,-0.1375347152028241,0.22007796436126403,-0.03393929486070777,0.051012144825358915,0.04449954472955869,0
235,-0.00994079459230324,-0.02018161754158544,0.007364664578274159,-0.014269645277983928,-0.07437159926239865,0
236,0.11343327408624077,0.01717504886273792,0.1329776337168745,0.16619866538386496,-0.03903804653210453,0
237,-0.05518580706540878,-0.0036838511957861617,-0.07151864908372058,0.036542665488617475,-0.012861288893917565,0
238,-0.017548692003955275,-0.0314492876324217,-0.00410454116255702,-0.006293856296336918,-0.07897898148946825,0
239,-0.015545990184032448,-0.019851791904027173,0.002583114410583275,-0.011998831366045855,-0.0746529891636586,0
240,-0.14202720091861593,0.19941156602371035,-0.08829523889402464,0.11832578916452943,0.0928455341038708,0
241,-0.029811810406247558,-0.03205445308462457,-0.030430247750064636,0.0014442048166361046,-0.051567636122405995,0
242,-0.03842976834106619,-0.026408621577878995,-0.062152624258123894,0.046213280718713265,-0.03375378949006237,0
243,-0.009766784995636468,-0.02230536665852358,0.010426413263056355,-0.016904567838991993,-0.06443656083766662,0
244,-0.0419122202744484,-0.025474467747112574,-0.04421475993537981,0.005889292086669981,0.02184799898681507,0
245,-0.01870808720637497,-0.027754602228252365,-0.025026734857500076,0.02709879411174207,0.0012965126710194103,0
246,-0.17180387167135486,0.30088164332487743,-0.007988920369548923,-7.345668617975903e-06,-0.016788108720267526,0
247,-0.09721183896237619,0.1311456281059573,0.014859882467917234,-0.026768575743844183,0.02526124345670243,1
248,-0.014951447867241011,-0.037362678150805725,-0.0071620950784000844,-0.010799804024680448,-0.039730751685037854,0
249,-0.0285885914344732,-0.04185481014205131,-0.02907905628663331,0.025362800731227982,-0.015127681234354203,0
250,-0.059314927933858154,0.01180317781344162,-0.06179960870889724,0.011188550877291457,-0.04711422300190147,0
251,-0.029301313516233985,-0.024863635776485135,-0.002883396156777594,-0.02476310081072492,0.048422498622146065,0
252,-0.03456800239563798,-0.0395163240009857,0.006277213750142209,-0.04023829089697244,0.09050679841645208,0
253,-0.015625433776965778,-0.04370411150293686,-0.021392319989102754,0.004418868509958318,-0.018125147820502768,0
254,0.28917587877020284,0.09099054490281161,0.2981846582711099,0.43023111073854253,-0.013935678568065098,0
255,-0.06817843569236513,0.04384022503065469,-0.02067215979250131,0.0020181082959223233,-0.028417327536838108,0
256,-0.02052435989071875,-0.04479907807021484,-0.0458136502616527,0.04238550007481495,0.012536923586245528,0
257,-0.013081731458363877,-0.033486341090854584,-0.008202582471056026,-0.007043835608409022,-0.03496321671978677,0
258,-0.1998414014869302,0.41039110273308965,0.04444690368212616,-0.016460017135081273,-0.025137417306276062,0
259,-0.2719306163685333,0.513696849280915,-0.04129419481035139,0.08376232002529233,0.1226826132539826,0
260,-0.05655366360169858,0.05390768012305256,-0.005479852763042458,-0.000869393628244743,-0.03028676171584528,0
261,-0.02109403487999397,-0.0345657405595917,-0.027224402893715458,0.004757157550820083,-0.021017600950996782,0
262,-0.010613728741834782,-0.025049590646920885,0.009644731917370539,-0.017767262080797826,-0.06591166997494079,0
263,-0.01939256645225593,-0.026916318430278287,0.011281758593350918,-0.021604169081395525,-0.03850959402885875,0
264,-0.0931239972778685,0.13498919667047665,0.009766957714770912,-0.019355935065366862,-0.019614838324856644,0
